Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,11,20,1,1804,1750,1939,1920,B6,1014,N537JB,95,90,40,19,14,JFK,BOS,187,6,49,0,,0,0,0,8,0,11
2006,11,20,1,1835,1840,2030,2010,B6,1016,N193JB,115,90,47,20,-5,JFK,BOS,187,12,56,0,,0,0,0,20,0,0
2006,11,20,1,2018,2010,2151,2120,B6,1018,N190JB,93,70,46,31,8,JFK,BOS,187,4,43,0,,0,0,0,23,0,8
2006,11,20,1,621,625,717,735,B6,1024,N553JB,56,70,37,-18,-4,JFK,BOS,187,7,12,0,,0,0,0,0,0,0
2006,11,20,1,2348,2345,410,425,B6,727,N587JB,202,220,228,-15,3,JFK,BQN,1576,6,28,0,,0,0,0,0,0,0
2006,11,20,1,549,545,957,1025,B6,735,N546JB,188,220,231,-28,4,JFK,BQN,1576,4,13,0,,0,0,0,0,0,0
2006,11,20,1,1732,1710,1853,1820,B6,1032,N179JB,81,70,50,33,22,JFK,BTV,267,4,27,0,,0,10,0,11,0,12
2006,11,20,1,2244,2245,10,2355,B6,128,N565JB,86,70,44,15,-1,JFK,BTV,267,3,39,0,,0,0,0,15,0,0
2006,11,20,1,1005,930,1103,1040,B6,52,N589JB,58,70,43,23,35,JFK,BTV,267,3,12,0,,0,23,0,0,0,0
2006,11,20,1,1519,1515,1625,1625,B6,54,N546JB,66,70,46,0,4,JFK,BTV,267,6,14,0,,0,0,0,0,0,0
2006,11,20,1,2107,2015,2231,2135,B6,10,N564JB,84,80,59,56,52,JFK,BUF,301,3,22,0,,0,9,0,4,0,43
2006,11,20,1,1248,1245,1416,1405,B6,1030,N190JB,88,80,66,11,3,JFK,BUF,301,4,18,0,,0,0,0,0,0,0
2006,11,20,1,2240,2240,16,2359,B6,112,N629JB,96,79,62,17,0,JFK,BUF,301,3,31,0,,0,0,0,17,0,0
2006,11,20,1,658,700,810,820,B6,2,N537JB,72,80,56,-10,-2,JFK,BUF,301,4,12,0,,0,0,0,0,0,0
2006,11,20,1,931,925,1047,1045,B6,4,N564JB,76,80,57,2,6,JFK,BUF,301,2,17,0,,0,0,0,0,0,0
2006,11,20,1,1722,1725,1840,1845,B6,6,N522JB,78,80,58,-5,-3,JFK,BUF,301,3,17,0,,0,0,0,0,0,0
2006,11,20,1,1059,1100,1223,1220,B6,66,N607JB,84,80,59,3,-1,JFK,BUF,301,4,21,0,,0,0,0,0,0,0
2006,11,20,1,1508,1505,1631,1625,B6,8,N534JB,83,80,64,6,3,JFK,BUF,301,3,16,0,,0,0,0,0,0,0
2006,11,20,1,645,645,NA,1000,B6,351,N598JB,NA,375,NA,NA,0,JFK,BUR,2465,0,19,0,,1,0,0,0,0,0
2006,11,20,1,1200,1145,NA,1455,B6,355,N568JB,NA,370,NA,NA,15,JFK,BUR,2465,0,9,0,,1,0,0,0,0,0
2006,11,20,1,1639,1640,NA,1955,B6,357,N536JB,NA,375,NA,NA,-1,JFK,BUR,2465,0,16,0,,1,0,0,0,0,0
2006,11,20,1,1828,1830,NA,2155,B6,359,N506JB,NA,385,NA,NA,-2,JFK,BUR,2465,0,60,0,,1,0,0,0,0,0
2006,11,20,1,830,830,1141,1055,B6,123,N569JB,311,265,165,46,0,JFK,DEN,1626,8,18,0,,0,0,0,46,0,0
2006,11,20,1,2057,2015,2348,2235,B6,97,N598JB,291,260,142,73,42,JFK,DEN,1626,6,23,0,,0,0,0,31,0,42
2006,11,20,1,1104,1100,1355,1355,B6,1,N537JB,171,175,148,0,4,JFK,FLL,1069,2,21,0,,0,0,0,0,0,0
2006,11,20,1,2146,2120,32,15,B6,11,N554JB,166,175,148,17,26,JFK,FLL,1069,3,15,0,,0,13,0,0,0,4
2006,11,20,1,1622,1535,1924,1840,B6,15,N535JB,182,185,161,44,47,JFK,FLL,1069,3,18,0,,0,0,0,12,0,32
2006,11,20,1,622,625,920,915,B6,17,N583JB,178,170,154,5,-3,JFK,FLL,1069,3,21,0,,0,0,0,0,0,0
2006,11,20,1,801,800,1102,1105,B6,19,N533JB,181,185,158,-3,1,JFK,FLL,1069,3,20,0,,0,0,0,0,0,0
2006,11,20,1,717,720,1008,1020,B6,25,N517JB,171,180,150,-12,-3,JFK,FLL,1069,5,16,0,,0,0,0,0,0,0
2006,11,20,1,1331,1310,1631,1600,B6,3,N564JB,180,170,156,31,21,JFK,FLL,1069,3,21,0,,0,5,0,10,0,16
2006,11,20,1,932,930,1227,1235,B6,39,N606JB,175,185,155,-8,2,JFK,FLL,1069,2,18,0,,0,0,0,0,0,0
2006,11,20,1,1945,1945,2311,2300,B6,47,N597JB,206,195,152,11,0,JFK,FLL,1069,2,52,0,,0,0,0,0,0,0
2006,11,20,1,1822,1820,2154,2135,B6,801,N595JB,212,195,152,19,2,JFK,FLL,1069,2,58,0,,0,0,0,19,0,0
2006,11,20,1,2203,2200,49,55,B6,803,N537JB,166,175,146,-6,3,JFK,FLL,1069,8,12,0,,0,0,0,0,0,0
2006,11,20,1,1400,1400,1648,1700,B6,81,N503JB,168,180,151,-12,0,JFK,FLL,1069,4,13,0,,0,0,0,0,0,0
2006,11,20,1,702,655,NA,940,B6,191,N508JB,NA,345,NA,NA,7,JFK,LAS,2248,0,22,0,,1,0,0,0,0,0
2006,11,20,1,1157,1145,1530,1425,B6,193,N571JB,393,340,182,65,12,JFK,LAS,2248,4,27,0,,0,0,0,53,0,12
2006,11,20,1,1933,1910,2254,2210,B6,195,N533JB,381,360,174,44,23,JFK,LAS,2248,7,20,0,,0,0,0,36,0,8
2006,11,20,1,916,920,1252,1200,B6,197,N554JB,396,340,174,52,-4,JFK,LAS,2248,25,17,0,,0,0,0,52,0,0
2006,11,20,1,719,720,NA,1035,B6,205,N516JB,NA,375,NA,NA,-1,JFK,LGB,2465,0,16,0,,1,0,0,0,0,0
2006,11,20,1,1159,1155,NA,1505,B6,209,N524JB,NA,370,NA,NA,4,JFK,LGB,2465,0,12,0,,1,0,0,0,0,0
2006,11,20,1,1608,1610,NA,1925,B6,215,N630JB,NA,375,NA,NA,-2,JFK,LGB,2465,0,19,0,,1,0,0,0,0,0
2006,11,20,1,1855,1825,NA,2150,B6,217,N569JB,NA,385,NA,NA,30,JFK,LGB,2465,0,63,0,,1,0,0,0,0,0
2006,11,20,1,1708,1710,NA,2025,B6,219,N510JB,NA,375,NA,NA,-2,JFK,LGB,2465,0,17,0,,1,0,0,0,0,0
2006,11,20,1,902,850,NA,1205,B6,221,N543JB,NA,375,NA,NA,12,JFK,LGB,2465,0,22,0,,1,0,0,0,0,0
2006,11,20,1,658,700,946,950,B6,1051,N197JB,168,170,144,-4,-2,JFK,MCO,944,7,17,0,,0,0,0,0,0,0
2006,11,20,1,549,550,NA,830,B6,149,N561JB,NA,160,NA,NA,-1,JFK,MCO,944,0,19,0,,1,0,0,0,0,0
2006,11,20,1,1033,1010,1307,1250,B6,151,N526JB,154,160,139,17,23,JFK,MCO,944,4,11,0,,0,1,0,0,0,16
2006,11,20,1,1700,1640,1945,1930,B6,153,N526JB,165,170,140,15,20,JFK,MCO,944,7,18,0,,0,0,0,0,0,15
2006,11,20,1,1404,1400,1656,1645,B6,31,N558JB,172,165,136,11,4,JFK,MCO,944,9,27,0,,0,0,0,0,0,0
2006,11,20,1,1926,1905,2256,2205,B6,43,N509JB,210,180,145,51,21,JFK,MCO,944,6,59,0,,0,0,0,36,0,15
2006,11,20,1,812,810,1059,1100,B6,45,N592JB,167,170,143,-1,2,JFK,MCO,944,6,18,0,,0,0,0,0,0,0
2006,11,20,1,1129,1045,1411,1325,B6,59,N506JB,162,160,139,46,44,JFK,MCO,944,8,15,0,,0,15,0,2,0,29
2006,11,20,1,1341,1310,1624,1550,B6,69,N542JB,163,160,139,34,31,JFK,MCO,944,8,16,0,,0,31,0,3,0,0
2006,11,20,1,2131,2115,15,2359,B6,79,N562JB,164,164,142,16,16,JFK,MCO,944,5,17,0,,0,0,0,0,0,16
2006,11,20,1,1459,1445,1727,1705,B6,119,N607JB,208,200,127,22,14,JFK,MSY,1182,6,15,0,,0,9,0,13,0,0
2006,11,20,1,657,700,945,920,B6,129,N535JB,228,200,128,25,-3,JFK,MSY,1182,6,34,0,,0,0,0,25,0,0
2006,11,20,1,923,925,NA,1250,B6,101,N520JB,NA,385,NA,NA,-2,JFK,OAK,2576,0,26,0,,1,0,0,0,0,0
2006,11,20,1,1801,1800,2209,2140,B6,107,N603JB,428,400,193,29,1,JFK,OAK,2576,5,50,0,,0,0,0,29,0,0
2006,11,20,1,1657,1655,2049,2020,B6,91,N593JB,412,385,207,29,2,JFK,OAK,2576,5,20,0,,0,0,0,29,0,0
2006,11,20,1,647,645,NA,1010,B6,93,N581JB,NA,385,NA,NA,2,JFK,OAK,2576,0,16,0,,1,0,0,0,0,0
2006,11,20,1,2132,2050,147,25,B6,95,N581JB,435,395,209,82,42,JFK,OAK,2576,11,35,0,,0,0,0,50,0,32
2006,11,20,1,2027,2030,36,2330,B6,89,N542JB,429,360,196,66,-3,JFK,ONT,2430,4,49,0,,0,0,0,66,0,0
2006,11,20,1,657,700,938,950,B6,141,N558JB,161,170,143,-12,-3,JFK,PBI,1028,4,14,0,,0,0,0,0,0,0
2006,11,20,1,1458,1435,1753,1725,B6,143,N587JB,175,170,155,28,23,JFK,PBI,1028,6,14,0,,0,0,0,17,0,11
2006,11,20,1,1935,1930,2256,2245,B6,35,N521JB,201,195,145,11,5,JFK,PBI,1028,4,52,0,,0,0,0,0,0,0
2006,11,20,1,802,810,1100,1105,B6,37,N534JB,178,175,152,-5,-8,JFK,PBI,1028,4,22,0,,0,0,0,0,0,0
2006,11,20,1,1332,1305,1616,1550,B6,51,N589JB,164,165,145,26,27,JFK,PBI,1028,3,16,0,,0,19,0,0,0,7
2006,11,20,1,1135,1045,1434,1335,B6,57,N566JB,179,170,156,59,50,JFK,PBI,1028,4,19,0,,0,14,0,9,0,36
2006,11,20,1,537,540,837,830,B6,821,N544JB,180,170,159,7,-3,JFK,PBI,1028,4,17,0,,0,0,0,0,0,0
2006,11,20,1,920,920,1221,1215,B6,823,N632JB,181,175,155,6,0,JFK,PBI,1028,6,20,0,,0,0,0,0,0,0
2006,11,20,1,1528,1530,1819,1820,B6,825,N629JB,171,170,147,-1,-2,JFK,PBI,1028,9,15,0,,0,0,0,0,0,0
2006,11,20,1,1957,1925,2345,2255,B6,165,N590JB,408,390,174,50,32,JFK,PDX,2454,3,51,0,,0,0,0,25,0,25
2006,11,20,1,1902,1855,15,2240,B6,179,N553JB,433,345,251,95,7,JFK,PHX,2153,3,59,0,,0,7,0,88,0,0
2006,11,20,1,2,2355,423,445,B6,739,N543JB,201,230,241,-22,7,JFK,PSE,1617,4,16,0,,0,0,0,0,0,0
2006,11,20,1,948,925,1053,1040,B6,20,N585JB,65,75,50,13,23,JFK,ROC,264,6,9,0,,0,0,0,0,0,0
2006,11,20,1,2242,2240,2,2359,B6,30,N507JB,80,79,47,3,2,JFK,ROC,264,2,31,0,,0,0,0,0,0,0
2006,11,20,1,1526,1505,1641,1625,B6,32,N509JB,75,80,55,16,21,JFK,ROC,264,6,14,0,,0,2,0,0,0,14
2006,11,20,1,2045,2010,2203,2130,B6,36,N585JB,78,80,51,33,35,JFK,ROC,264,6,21,0,,0,6,0,0,0,27
2006,11,20,1,1730,1725,1854,1845,B6,38,N562JB,84,80,56,9,5,JFK,ROC,264,5,23,0,,0,0,0,0,0,0
2006,11,20,1,1017,1020,1313,1325,B6,133,N522JB,176,185,156,-12,-3,JFK,RSW,1074,8,12,0,,0,0,0,0,0,0
2006,11,20,1,759,800,1103,1105,B6,135,N629JB,184,185,159,-2,-1,JFK,RSW,1074,5,20,0,,0,0,0,0,0,0
2006,11,20,1,1535,1535,1855,1845,B6,137,N565JB,200,190,173,10,0,JFK,RSW,1074,4,23,0,,0,0,0,0,0,0
2006,11,20,1,1328,1310,1619,1610,B6,139,N585JB,171,180,151,9,18,JFK,RSW,1074,5,15,0,,0,0,0,0,0,0
2006,11,20,1,2129,2130,33,35,B6,837,N586JB,184,185,158,-2,-1,JFK,RSW,1074,4,22,0,,0,0,0,0,0,0
2006,11,20,1,552,600,917,905,B6,839,N586JB,205,185,186,12,-8,JFK,RSW,1074,4,15,0,,0,0,0,0,0,0
2006,11,20,1,1209,1200,1511,1500,B6,843,N621JB,182,180,158,11,9,JFK,RSW,1074,4,20,0,,0,0,0,0,0,0
2006,11,20,1,1905,1910,2304,2225,B6,845,N546JB,239,195,171,39,-5,JFK,RSW,1074,4,64,0,,0,0,0,39,0,0
2006,11,20,1,914,905,1222,1210,B6,847,N510JB,188,185,166,12,9,JFK,RSW,1074,5,17,0,,0,0,0,0,0,0
2006,11,20,1,805,800,NA,1110,B6,181,N507JB,NA,370,NA,NA,5,JFK,SAN,2446,0,27,0,,1,0,0,0,0,0
2006,11,20,1,2013,1920,NA,2245,B6,185,N621JB,NA,385,NA,NA,53,JFK,SAN,2446,0,48,0,,1,0,0,0,0,0
2006,11,20,1,1919,1915,2318,2235,B6,83,N534JB,419,380,173,43,4,JFK,SEA,2421,5,61,0,,0,0,0,43,0,0
2006,11,20,1,825,805,NA,1135,B6,169,N624JB,NA,390,NA,NA,20,JFK,SJC,2569,0,16,0,,1,0,0,0,0,0
2006,11,20,1,1742,1730,2141,2105,B6,173,N594JB,419,395,199,36,12,JFK,SJC,2569,9,31,0,,0,12,0,24,0,0
2006,11,20,1,658,700,1122,1145,B6,701,N633JB,204,225,235,-23,-2,JFK,SJU,1597,4,25,0,,0,0,0,0,0,0
2006,11,20,1,1646,1640,2110,2125,B6,703,N633JB,204,225,233,-15,6,JFK,SJU,1597,5,26,0,,0,0,0,0,0,0
2006,11,20,1,1100,1040,1522,1520,B6,705,N625JB,202,220,234,2,20,JFK,SJU,1597,6,22,0,,0,0,0,0,0,0
2006,11,20,1,2112,2120,128,200,B6,707,N625JB,196,220,232,-32,-8,JFK,SJU,1597,4,20,0,,0,0,0,0,0,0
2006,11,20,1,1948,1955,44,40,B6,709,N550JB,236,225,232,4,-7,JFK,SJU,1597,5,59,0,,0,0,0,0,0,0
2006,11,20,1,842,850,1307,1335,B6,711,N550JB,205,225,236,-28,-8,JFK,SJU,1597,10,19,0,,0,0,0,0,0,0
2006,11,20,1,2052,2035,34,2345,B6,87,N508JB,342,310,190,49,17,JFK,SLC,1989,5,27,0,,0,0,0,32,0,17
2006,11,20,1,2026,2025,25,2345,B6,171,N544JB,419,380,192,40,1,JFK,SMF,2521,6,41,0,,0,0,0,40,0,0
2006,11,20,1,2300,2255,11,2359,B6,22,N592JB,71,64,43,12,5,JFK,SYR,209,4,24,0,,0,0,0,0,0,0
2006,11,20,1,947,950,1047,1055,B6,68,N542JB,60,65,42,-8,-3,JFK,SYR,209,4,14,0,,0,0,0,0,0,0
2006,11,20,1,1532,1520,1637,1630,B6,72,N533JB,65,70,43,7,12,JFK,SYR,209,2,20,0,,0,0,0,0,0,0
2006,11,20,1,1658,1650,1956,1945,B6,21,N606JB,178,175,155,11,8,JFK,TPA,1005,7,16,0,,0,0,0,0,0,0
2006,11,20,1,837,820,1133,1115,B6,23,N509JB,176,175,157,18,17,JFK,TPA,1005,5,14,0,,0,0,0,1,17,0
2006,11,20,1,1909,1905,2301,2220,B6,29,N632JB,232,195,163,41,4,JFK,TPA,1005,5,64,0,,0,0,0,41,0,0
2006,11,20,1,1347,1335,1645,1625,B6,53,N584JB,178,170,159,20,12,JFK,TPA,1005,5,14,0,,0,0,0,13,0,7
2006,11,20,1,604,600,852,850,B6,63,N503JB,168,170,152,2,4,JFK,TPA,1005,4,12,0,,0,0,0,0,0,0
2006,11,20,1,1119,1050,1421,1340,B6,65,N595JB,182,170,151,41,29,JFK,TPA,1005,5,26,0,,0,7,0,12,0,22
2006,11,20,1,2316,2100,218,2355,B6,857,N561JB,182,175,153,143,136,JFK,TPA,1005,11,18,0,,0,4,0,7,0,132
2006,11,20,1,247,35,949,850,B6,484,N563JB,242,315,406,59,132,LAS,BOS,2381,3,13,0,,0,0,0,0,0,59
2006,11,20,1,1244,1035,1957,1825,B6,192,N508JB,253,290,416,92,129,LAS,JFK,2248,4,13,0,,0,0,0,0,0,92
2006,11,20,1,1620,1525,2357,2315,B6,194,N571JB,277,290,408,42,55,LAS,JFK,2248,7,42,0,,0,0,0,0,0,42
2006,11,20,1,2340,2310,654,700,B6,196,N533JB,254,290,408,-6,30,LAS,JFK,2248,9,17,0,,0,0,0,0,0,0
2006,11,20,1,1334,1255,2046,2045,B6,198,N554JB,252,290,412,1,39,LAS,JFK,2248,3,17,0,,0,0,0,0,0,0
2006,11,20,1,1534,1355,1640,1500,B6,283,N516JB,66,65,46,100,99,LAS,LGB,231,4,16,0,,0,0,0,1,0,99
2006,11,20,1,1921,1750,2017,1855,B6,285,N520JB,56,65,44,82,91,LAS,LGB,231,3,9,0,,0,0,0,0,0,82
2006,11,20,1,2037,1945,2145,2050,B6,287,N580JB,68,65,45,55,52,LAS,LGB,231,4,19,0,,0,0,0,3,0,52
2006,11,20,1,602,600,849,900,B6,371,N528JB,167,180,147,-11,2,LGA,FLL,1076,2,18,0,,0,0,0,0,0,0
2006,11,20,1,945,940,1229,1250,B6,375,N562JB,164,190,152,-21,5,LGA,FLL,1076,2,10,0,,0,0,0,0,0,0
2006,11,20,1,1324,1325,1619,1630,B6,377,N588JB,175,185,148,-11,-1,LGA,FLL,1076,4,23,0,,0,0,0,0,0,0
2006,11,20,1,1616,1615,1920,1925,B6,381,N527JB,184,190,159,-5,1,LGA,FLL,1076,4,21,0,,0,0,0,0,0,0
2006,11,20,1,2138,2145,22,45,B6,383,N588JB,164,180,149,-23,-7,LGA,FLL,1076,2,13,0,,0,0,0,0,0,0
2006,11,20,1,718,725,1028,1025,B6,363,N618JB,190,180,144,3,-7,LGA,PBI,1035,4,42,0,,0,0,0,0,0,0
2006,12,20,1,1455,1455,1738,1755,B6,365,N623JB,163,180,146,-17,0,LGA,PBI,1035,3,14,0,,0,0,0,0,0,0
2006,12,20,1,2056,2100,2336,2359,B6,369,N589JB,160,179,145,-23,-4,LGA,PBI,1035,3,12,0,,0,0,0,0,0,0
2006,12,20,1,721,720,1502,1550,B6,482,N531JB,281,330,445,-48,1,LGB,BOS,2602,3,13,0,,0,0,0,0,0,0
2006,12,20,1,2206,2120,540,540,B6,488,N630JB,274,320,441,0,46,LGB,BOS,2602,4,9,0,,0,0,0,0,0,0
2006,12,20,1,2134,2120,501,500,B6,243,N613JB,267,280,423,1,14,LGB,FLL,2327,12,12,0,,0,0,0,0,0,0
2006,12,20,1,2244,2130,541,505,B6,255,N608JB,237,275,402,36,74,LGB,IAD,2277,6,9,0,,0,0,0,0,0,36
2006,12,20,1,814,800,1528,1545,B6,304,N519JB,254,285,412,-17,14,LGB,IAD,2277,7,15,0,,0,0,0,0,0,0
2006,12,20,1,1136,1055,1836,1840,B6,307,N591JB,240,285,407,-4,41,LGB,IAD,2277,4,9,0,,0,0,0,0,0,0
2006,12,20,1,716,715,1447,1525,B6,202,N536JB,271,310,435,-38,1,LGB,JFK,2465,4,12,0,,0,0,0,0,0,0
2006,12,20,1,857,855,1639,1700,B6,204,N594JB,282,305,441,-21,2,LGB,JFK,2465,5,16,0,,0,0,0,0,0,0
2006,12,20,1,1126,1120,1855,1930,B6,206,N590JB,269,310,429,-35,6,LGB,JFK,2465,5,15,0,,0,0,0,0,0,0
2006,12,20,1,1733,1555,55,2359,B6,210,N516JB,262,304,423,56,98,LGB,JFK,2465,8,11,0,,0,0,0,0,0,56
2006,12,20,1,1515,1315,2243,2125,B6,212,N543JB,268,310,427,78,120,LGB,JFK,2465,11,10,0,,0,1,0,0,0,77
2006,12,20,1,2232,2145,623,545,B6,216,N580JB,291,300,446,38,47,LGB,JFK,2465,14,11,0,,0,0,0,0,0,38
2006,12,20,1,1358,1210,1508,1315,B6,282,N516JB,70,65,44,113,108,LGB,LAS,231,7,19,0,,0,0,0,5,0,108
2006,12,20,1,1746,1605,1850,1710,B6,284,N520JB,64,65,43,100,101,LGB,LAS,231,7,14,0,,0,6,0,0,0,94
2006,12,20,1,1906,1800,2011,1905,B6,286,N580JB,65,65,42,66,66,LGB,LAS,231,6,17,0,,0,6,0,0,0,60
